rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
1.0,Unsatisfactory,"Horrible and unsatisfied. It was a Japanese model and worked for a short time and then went into no service. And now I invested a good chunk of money (for us it was a lot) trying to be responsible and just upgrade a little, and am left with a phone that won’t do anything.",[],B07234GKN5,B07234GKN5,AF3AW4JSNHCLXD56BHYZERBAGE6A,1605925204264,3,True
5.0,VERY pleased with this purchase,"Received my iPhone 12 Pro, in practically BRAND new condition. No scratches anywhere on the device, packed neatly, accessories included, and even with 100% battery health, to top things off! Could not be more pleased with my experience, and am very much enjoying this phone so far. Would highly recommend",[],B09JFN8K6T,B09JFN8K6T,AFDBWTNOP6LOJJP5VDJXZQ4XP7UA,1667793806493,6,True
5.0,"Muy bueno,gracias",Todo bien,[],B07759SBP7,B07759SBP7,AHDFDB3KPT7PC2IPBAK6WW3TYD5Q,1658087981796,0,True
5.0,"WOW, I got my iPhone 8+ Early!!!",What a nice surprise! Item arrived early and was packaged very well. The iPhone 8+ looked new even without the original packaging. It came with a charger and charging cable. All iPhone functions were working. I'm so delighted with this product. Will not hesitate to place another order from this merchant. Thank you.,[],B07759SBP7,B07759SBP7,AEDIAE7KMGNVJGEUTCBEPLTVDDIQ,1615514775457,0,True
3.0,Three Stars,"camera lens was broken, otherwise phone in working order",[],B00NQHZ2RU,B00NQHZ2RU,AFT2QBIJGYO5Q6MLTAUR4NXXY6AQ,1520450776436,0,True
5.0,St. Lucia  HELLO,II would like to buy this phone from this company the iPhone 8+ but I don't know if it is on lock I am scared that I'd buy it and it would not work in the Caribbean it says GSM but I am still scared if it is lock.,[],B07759SBP7,B07759SBP7,AHZF3PUSZNX325FYYILCHXC3DZIA,1558808295839,2,True
5.0,Product worked as advertised. 🙌,"I bought this cell phone even after reading some negative reviews. I thought the good reviews outnumbered the bad ones. This iPhone 8plus has worked amazingly so far. I’ve only had the phone about two months. So far I’ve had no problems, everything has worked great and the phone was in great shape! Thank you!🙌",[],B07759SBP7,B07759SBP7,AFQVG32BX5GRXRG3VQAYLOBXL3KQ,1649545104126,0,True
5.0,Love it,No scratches. Easy to set up. Has good battery life so far,[],B07759SBP7,B07759SBP7,AHC72HWYY7CALHTMB4QXHIIIG3XA,1564672452211,0,True
1.0,Catastrophic battery failure from the start.,Didn’t work more than a week. Waste of time and money. Don’t buy from this seller. Scam.,[],B081MCRQG3,B081MCRQG3,AFMJDLM37WO2L5356UVOVPUDHVCQ,1643570836838,1,True
1.0,Did not work,Had to return it,[],B07759SBP7,B07759SBP7,AF4JA4GCGPH2UHHNXITZIRSJNK6Q,1578841589477,1,True
5.0,Mesmerizing,Excellent,[],B00NQHZ2RU,B00NQHZ2RU,AGTBSI7X45HWIP2PKKHFLP74HSAA,1475257592000,0,True
5.0,IPhone 8 Plus Refurbished Review,Phone has worked good so far.,[],B07759SBP7,B07759SBP7,AERS7HROPDZOQTIZRNNNKZZLEQSQ,1613674154682,0,True
1.0,Not compatible with every carrier,FYI it may say unlock but it does NOT work for all wireless carrier. (Sprint),[],B07759SBP7,B07759SBP7,AF7LSDWSKQMJQWN7W7YNXBDGAXPA,1563503197314,1,True
5.0,it fits the phone very well.,"Just the one I ordered, very nice.",[],B081MCRQG3,B081MCRQG3,AHH2OZAVU4YY6KXES2V35I33ZQZA,1640889445354,0,True
2.0,Not unblocked,The description of the phone said that the phones are unblocked but they are not.,[],B07759SBP7,B07759SBP7,AFL6YXR4VC4UEHBKKG35KSIGYKYQ,1644626794227,0,True
2.0,Connection issues,I like the phone but it has serious connection issues.  I have only had it maybe one or two months.,[],B07759SBP7,B07759SBP7,AFWPQR2IY5MTIM5JHTVRVH7CTCHQ,1619750492036,0,True
5.0,Like new,It works perfect like new very pleased,[],B078P38R8L,B078P38R8L,AG5CTFL63IXGLX6KM3VOLM6IIS2A,1647670985385,3,True
3.0,Battery health in the 80s,Battery health in the 80s,[],B09JFN8K6T,B09JFN8K6T,AHI5UI5Y3ZRKBCPNYKTRAKC3LV4Q,1684157827917,0,True
5.0,Renewed - and good as new,"Cosmetically, this renewed iPhone looks as good as new, and the battery status is well within the specified range, so nothing to complain about. I purchased it without a sim card as I'm actually using it as (effectively) an iPod touch - but with the added benefit of GPS, with works on an iPhone without a cellular connection. I was happy to find a model with large capacity (256 GB) at a reasonable price (considerably less than an actual iPod touch with the same storage, and that would lack GPS). This model is great for storing/streaming music and tracking outdoor activities. Highly recommended.",[],B078P38R8L,B078P38R8L,AGGMBZG5STXVNRG7VGVBY67TZL6Q,1681696435171,1,True
5.0,No cosmetic flaws and so far works great!,"Phone was received in perfect condition. The phone holds a battery charge and hasn’t given me any problems. I did choose same day delivery and it didn’t arrive when it said it was going to, it was delivered overnight and left on my step.",[],B09JFN8K6T,B09JFN8K6T,AGY2JCCBZQO55NQPTD2O3RU6Q27A,1673056379281,1,True
5.0,Love love love,"This is my first time buying a phone like this, I was a little worried at first. But everything turned out great! The phone came in excellent condition, and pretty fast. The color is to die for  and the battery life is amazing.",[],B0B5FLX9WS,B0B5FLX9WS,AHXXCTXAOCWBN7CIWR2QTG33AK3Q,1665189649734,5,True
4.0,"Overall, good purchase.","I bought it a year ago and the speaker didn't work very well, I couldn't hear people talking when they called me or I called them. Thankfully it was still covered under apple care so I got a brand new one.",[],B00NQGOZCY,B00NQGOZCY,AHIQ2T5X4MSCLHTHYEC22YDIDZLA,1465826035000,1,True
5.0,Great Condition and Great Value,"I just got my iPhone 12 Pro yesterday and so far I've been very pleased. It was in very good condition, any minor imperfections will be hidden by a case and screen protector.",[],B09JFC8JGG,B09JFC8JGG,AE5UPWUS3MQKY46YCUDFEAVL5KFA,1649874837173,4,True
5.0,Five Stars,Perfect God bless you,[],B00NQHZ2RU,B00NQHZ2RU,AE7RY2JUIGLDPHA47UYPFGP6F7XQ,1465230442000,0,True
5.0,Works great,Got it shipped in a certified refurbished Verizon bag. Works great so far.,[],B07B9LFNM9,B07B9LFNM9,AG74E6GYVCMTYAFGAWLASYKO65BA,1555000586071,6,True
3.0,"Looked and worked great, but battery was draining fast","The phone looked practically new, and the setup/performance was great, but I noticed the battery was draining a little faster than I’d expect.  I fully charged it overnight and after a couple hours of very light use (checking email/weather and a few minutes of video streaming), the battery was already at 78%.  I know it’s a refurbished phone, but for the price I expected the battery life to be better.  Returned and opted to buy a new phone directly from Apple.",[],B09JFP3R1D,B09JFP3R1D,AFJOHDGDNPE4YLDEKW4Y3ZL3XCHA,1681341980953,0,True
1.0,Don’t waste your money,"The phone arrived on time, the battery works pretty well, but after almost 3 months  of using it, it stoped working correctly, I’m having trouble connecting my phone to my phone services. After a 2 months of the purchase my phone turns off for no reason even though the battery is full. I don’t know what to do please don’t buy this phone I know is $350 it seems to be good price for an iPhone 8 but don’t waste your money on it",[],B07759SBP7,B07759SBP7,AFUOGK7GT4ZCC5JNCODBFQGGRQ6Q,1591317851551,0,True
5.0,Honest seller,I am very happy with my Apple IPhone 8 Plus.<br />It came as promised with all features that I wanted and works perfectly with my service.<br />I have referred my friends to the seller.<br />Thank you ...,[],B07B9LFNM9,B07B9LFNM9,AFRMC525GA5XF4W3JCPSNUVGOKTA,1562631091327,0,True
1.0,Poor screen,"The screen is randomly working. Obviously it's been replaced with a 3rd party part, and they didn't check the quality of it.<br />Purchase at your own (very high) risk.",[],B07759SBP7,B07759SBP7,AEYYJD4SIS3IELIMZDTRVWRAWPIQ,1576700689714,2,True
5.0,Apprehensive at first—but Truly Beyond Satisfied!! Excellent product!,"I was apprehensive about getting by a refurbished phone...this was my big switch from Android to IPhone! There is not A single complaint! The phone was excellent condition, battery works great! I am very pleased!!",[],B07B9LWLR7,B07B9LWLR7,AE5ROM72LO3PDPVDANLUKAOWM2RQ,1581816403201,0,True
4.0,Works as expected,Works as expected. Clean and scratch free. Battery health was about 90%,[],B07759SBP7,B07759SBP7,AF7CVQE66O7P5MDSPESPFHDOXMYQ,1566614627008,0,True
5.0,Works perfectly,Works perfectly,[],B07759SBP7,B07759SBP7,AEGU6LKUVNAJZ2BGCPSRCBTRTLJQ,1548520008798,0,True
5.0,Looks brand new,[[VIDEOID:4649cb8ca6da30900b331ef687109d81]] The phone is in great condition. No scratches and came with a charger. I’m very satisfied! Will likely buy another for my daughter.,[],B07759SBP7,B07759SBP7,AHMHZKGK7DC7AMQCQPL3SHVZVVIQ,1616111192251,1,True
5.0,Like new,Apple phone came timely and appears just as advertised. Looks like a brand new phone. I am pleased with my purchase.,[],B00NGOCER4,B00NGOCER4,AHMUD446Q3IFAICMOVZOMP5YCWVA,1548994105297,0,True
4.0,Why the battery will not charge?,The battery will not  charge?  I have not used this phone that much.,[],B07759SBP7,B07759SBP7,AFTZUQ6D2B4USNFC5KT73HL6TJ2A,1581472417121,0,True
5.0,Great service and warranty and products thank you.,They made the purchase very smooth which I liked the fact that if I was not happy anything they would either fix it if needed or let me return it. With Apple behind on new phones the timing was perfect. They built me a 256gb phone that I can use for lots of photos in my business it really is just like a new phone and a computer combined thank you for giving me great service And product. I would not hesitate buying from this dealer. 5 stars done right.,[],B07759SBP7,B07759SBP7,AEY7DOGABNFWVZ5YIWAWVBWOT54Q,1589483020075,1,True
5.0,Great Decision,Phone came in great condition. It was a breeze putting it onto the Sprint network.,[],B07234GKN5,B07234GKN5,AGM56PJPKPEV7PMTARPQNF6U3OFA,1547844532487,6,True
5.0,Quick secure shipping,Clean phone in great shape,[],B07B9LFNM9,B07B9LFNM9,AED3XHCPJW7XTCD3OHA4MRUTR32Q,1577643922637,0,True
1.0,Faulty logic board - Apple won't stand behind it,"I bought this iPhone 8 plus in November 2017. In April 2019 it would not power on. After several relies it finally hard reset. It, again, would not power on on September 14 and this time it was dead. Research shows that a ""small percentage"" of iPhone 8 manufactured between September 2017 and March 2018 had a faulty logic board. This is apparently one of them. The kicker is that Apple will not stand behind this and is charging me $455 to replace a defective phone. It's 21 months old and they won't back it. I'd keep this in mind when buying this model. When it worked, it was a great phone with a lot of features, a good camera and plenty of storage. Unfortunately most people can't replace a $900 phone every 21 months nor should they when its a factory defect.",[],B07759SBP7,B07759SBP7,AEY3RWVDZWWM6IRX64EYBXG4OCUA,1568646054341,4,False
5.0,Like new Iphone.,The Iphone not only looks great but works equally as well.  A seller that can be trusted.,[],B07759SBP7,B07759SBP7,AEQUBN5HTDPBREU7DTKA5JFGXKBA,1645803641774,0,True
5.0,Five Stars,It looked and operated like brand new. Thank you so much!!!!,[],B00NI0BPTE,B00NI0BPTE,AFZCIPZM4YXJPJKOMKMKHVKX3Y3Q,1490971327000,0,True
5.0,Like new,Phone just like new . Brand new battery and screen . No scratches,[],B07759SBP7,B07759SBP7,AEHQW5RVUTAP3JZATCXE7MXTCIXQ,1622577810750,0,True
3.0,Alright product,"It looks pretty good the only thing was it did have some minor scratches on the back, sides, and edges of front and has a mark from a different phone case that won’t go away but works well and have a good/okay battery life even came with “mint” phone plan? I don’t think it really works I put it in my phone but I don’t think I have data so? But good idea!",[],B07CQNF813,B07CQNF813,AGWZTYLECJ76IIVOZPWHVIOINZJA,1578875558157,0,True
2.0,Camera malfunctioning,Camera doesn’t work in 1x view,[],B07759SBP7,B07759SBP7,AFLCELZQHCXEPXLD4ZS4H2C42AJQ,1612029760509,0,True
5.0,Recomiendo esta conpra,Excelente producto para uso,[],B004YRBM1Q,B004YRBM1Q,AG4G4RCLGLEPJCLFHQCGWSI7AQNQ,1577641535016,0,True
5.0,Good,Everything,[],B07759SBP7,B07759SBP7,AHOWTKREZOUMJ36JEUBIEB4TWVXQ,1589420483257,0,True
4.0,Apple all the way,Like this phone,[],B07759SBP7,B07759SBP7,AF37BE5OKIBFQGBPVZAZG2RDMLJA,1574185566724,0,True
1.0,q esten desbloqueo,los telefonos son robados no los compren  estan en la lista negra,[],B09JFN8K6T,B09JFN8K6T,AHROXDQ5E5XINBTOACXDPDZ6CUYQ,1667778981813,1,True
1.0,locked device,The phone that I received was not unlocked. It did not work with T mobile (which is on the same network as AT&T). I had to get a refund.,[],B072KFCKYH,B072KFCKYH,AFSTQOFRNKK3BR4DQKYD7YZA6TXA,1582570804586,0,True
4.0,Good trade,Thank you,[],B07759SBP7,B07759SBP7,AG3WDCANQGLIRSS45MHG6LNUDCTA,1553989879630,0,True
5.0,Funciona bien,Hasta ahora funciona bien y sin problemas buen producto,[],B07759SBP7,B07759SBP7,AF3DBPOEDIV2PYKAMEAVIFCD2TVA,1623062824023,0,True
2.0,Calls disconnect all the time,Not even a yr later and the phone cuts off calls all the time,[],B07759SBP7,B07759SBP7,AHYXDSUIMHWINULJZ2PD56NZQCUA,1611131427903,0,True
5.0,Great Product,"Good product, great shape and worth the price.",[],B0B5FLX9WS,B0B5FLX9WS,AES6SFUNXC2RIVI6XX7TFX5WNF6Q,1663629515736,4,True
5.0,Great product,This phone looked and worked like new. Great product,[],B07759SBP7,B07759SBP7,AGOYX6HBLDFP3JS5JG3MN4YYYLZQ,1607636385169,0,True
4.0,Nothing wrong,[[VIDEOID:d87a332558d2aa31a9834ef5c7c15978]] Okay. So I got my phone (iPhone 6s) off of Amazon 2 years ago. I had no problem with it.. until it just got too old. So I decided to buy i new phone( iPhone 8) because i needed more storage. And boom I found this one. I was really scared to buy it because obviously on every other post it talks about how bad they are. I was scared with this one because there was no reviews. I was horriblely scared since I got my iPhone 6s and it was perfect. I have no complaints about this iphone 1 it came fast ( don’t have prime) 2 no cracks or scratches. And yes there is 256 gbs 😍 so I am just happy happy !!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/610sZwUannL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/610sZwUannL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/610sZwUannL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7107jv6hooL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7107jv6hooL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7107jv6hooL.jpg', 'attachment_type': 'IMAGE'}]",B078P38R8L,B078P38R8L,AFAH5XQB6IFL2FJ7W5OZU3GXVW6Q,1583508674398,22,True
5.0,grandson happy so i am happy.,ordered for grandson. he is happier than a tick on a hounds back so far. rated overall 5 stars. rated others 3 stars because haven't had it long enough to really know the answer to them.,[],B07759SBP7,B07759SBP7,AHSY7W56I2KNLWXB4NFSQEJYXPJQ,1574100080333,0,True
5.0,I’ve had for a month and it’s great,I would buy again.,[],B00NPY1G56,B00NPY1G56,AH5LQAAAZYAAKPNCD5WJCYUYYM4A,1530251144877,1,True
1.0,I will return,"Very bad item it's alot scratch at the back, I'm not happy with it",[],B00NGOCER4,B00NGOCER4,AEBCJFDM34RKSTTQAUNB3UJNHQHA,1534773063540,0,True
5.0,great,had it for awhile and still working great!,[],B07234GKN5,B07234GKN5,AFCEWLYS6LLCV3R7YLD4NSVFVHJA,1568919579808,0,True
5.0,Refurbished is a good way to save money,Works it looks like new I love it,[],B07759SBP7,B07759SBP7,AH4NCZ7IPK3EOJDTZXRHD26QB3DA,1619020560590,0,True
1.0,Not worth it had to get fixed immediately,Was going to return but it froze and I could not even get into it to erase my info or reset the phone. So I took it to an iPhone repair store and had it fixed. They said it was not properly refurbished. The brackets that hold battery and other electric equipment in place were missing. They showed me and fixed it right then and there. I’m very upset that I went without a phone then had to pay to have my phone fixed a few weeks after I got it. No fault of my own. Was not sending a phone for a refund with all my personal info on it.,[],B07759SBP7,B07759SBP7,AHVKBC5TOP5VBZRGCQG5DQMXYJRA,1625514958533,3,True
4.0,Camera is slow to work,"Camera is slow to work, sometimes takes up to 60 seconds for an image to show up on the viewfinder. Image stabilization is amazing though",[],B085T12N5L,B085T12N5L,AEQ6M4G5U3XLWNF3MAVDO345O2JQ,1657736667515,0,True
5.0,Bueno,Bueno,[],B07B9LFNM9,B07B9LFNM9,AHYOSPFYKVYDMB7LR3ILKY5XCGIA,1560794166538,0,True
5.0,Great purchase!,Phone arrived with no scratches. Great battery life and works great. Pleased with my purchase.  Delivery was quick. Everything about this phone is as should be! Perfect!,[],B09JFP3R1D,B09JFP3R1D,AFQNFW6RNIX5AKQ77H5RD6XE3CTQ,1658882689431,3,True
5.0,Phone was in perfect condition,Awesome purchase! Phone was in perfect condition when I received it! No visual defects and functions great!! Very happy with my purchase!!,[],B07759SBP7,B07759SBP7,AE2H3P5VIJEKZAZYNPKNXZVCE34A,1581168568333,0,True
4.0,Best phone for those of us that that hate the iPhone X designs,"Great phone, good used value. Front glass is perfect, back has some scratches. Fully functional. Battery health was at 91%, yours may differ.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61369RCxNsL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61369RCxNsL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61369RCxNsL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61LktMuby5L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61LktMuby5L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61LktMuby5L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61Q3LBz8eDL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61Q3LBz8eDL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61Q3LBz8eDL.jpg', 'attachment_type': 'IMAGE'}]",B07B9LWLR7,B07B9LWLR7,AFNALPGKGHTYVGTUKNIJCU4Y5OKQ,1561179996501,3,True
5.0,It’s a great phone,I was so surprised that this phone turned out to be great and worth my money. It has no problem and it came perfect.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61TuPEx0aaL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61TuPEx0aaL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61TuPEx0aaL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61gfvft4y4L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61gfvft4y4L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61gfvft4y4L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/815EkaM9TLL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/815EkaM9TLL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/815EkaM9TLL.jpg', 'attachment_type': 'IMAGE'}]",B07B9LWLR7,B07B9LWLR7,AFYQXWRQ3YUUFF5EVJPWWGIYCTIA,1560764206776,1,True
5.0,Five Stars,Best cell phone on the market.  I love it!,[],B00NQHZ2RU,B00NQHZ2RU,AECQL7Y62UK2P2K7V2IYHEXR3YGA,1471422511000,0,True
5.0,The prire is right,I like iPhone 6 Plus gold color because is right on my pocket and reasonable prire<br />But this phone have problem with internet<br />What this do stop internet ( froson)<br />That computing me should I return but I bought for 50 days<br />ThankYou<br />HoangNguyen<br />702-504-0542<br />Thebay101prowong@gmail.com,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51O8x6oSTcL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51O8x6oSTcL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51O8x6oSTcL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00NQHZ2RU,B00NQHZ2RU,AHELOLOKZJEERHQ2I57HVPVTFDWA,1527838530676,0,True
5.0,Five Stars,my wife love it,[],B00NQHZ2RU,B00NQHZ2RU,AG5NLKUNSVJ2H2ADQG3UJ4ZWHLAQ,1467913005000,0,True
1.0,Bad don’t waste your time,Bad,[],B00NPY1G56,B00NPY1G56,AGDL7QSRS3ZS7N47YIHQRR7GOZVQ,1544835907899,0,True
3.0,"THAT IT WAS AN IPHONE 6 PLUS 128GB, BUT ...","THAT IT WAS AN IPHONE 6 PLUS 128GB , BUT THE CHARGE IS VERY SLOW , AND TAKES TOO LONG TO GET A FEW BARS. I WILL TRY TO GET AN ORIGINAL CHARGER .",[],B00NQHZ2RU,B00NQHZ2RU,AHBLUCXOBHCEXFP3X6JPAACB637A,1519488800186,0,True
1.0,Be careful,Phone stop working after a week.,[],B00NQHZ2RU,B00NQHZ2RU,AFNG7LHCYWBJH4CEOPVEYMIDNGQA,1467248498000,1,True
5.0,Five Stars,I'n very happy with the it,[],B00NQHZ2RU,B00NQHZ2RU,AHWZ6L5Q35EULAG5YGJMC7SKF6OQ,1455399472000,0,True
4.0,Four Stars,Brand new iphone very happy with it,[],B00NQHZ2RU,B00NQHZ2RU,AE4Z6KP4UY37FWFS33ZC5UZP3QSA,1463701631000,0,True
5.0,Five Stars,"Phone Is Great, 128gb Of Storage. I Would Recommend Seller QuickNShip",[],B00NQHZ2RU,B00NQHZ2RU,AHW5N2N7PDDCZQXDDUTRNKT57J2Q,1453662301000,0,True
5.0,Five Stars,PERFECT PHONE!! ❤️,[],B00NQHZ2RU,B00NQHZ2RU,AGAKAXLSF5DQFWYXIWJE5AHW5R2A,1501111911104,1,True
5.0,Five Stars,"Great phone, great shipping",[],B00NQHZ2RU,B00NQHZ2RU,AF5TCVFLN3SPSNZ5ZYRY4TBA5CSQ,1454811658000,0,True
5.0,Five Stars,A+++ seller,[],B00NQHZ2RU,B00NQHZ2RU,AHV7PXWSM5AETBNROA42KBGIIJPA,1417810183000,0,True
1.0,Bad business for Amazon reputation,"Don't buy this phone it's always  freezing. I lost $370 on this phone and it doesn't work. Bad business for Amazon reputation, please don't buy from this seller.",[],B00NQHZ2RU,B00NQHZ2RU,AHRDREQ7CI5MFFJKC43JAUXO5KRA,1502423949581,2,True
5.0,Apple IPhone 6plus Review,Currently living overseas in Brazil and when the time came to take vacation stateside I decided it was time to upgrade my IPhone4 to the Iphone6 plus. I'm very pleased with the upgrade with no complaints noted.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41FeBXLJTxL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41FeBXLJTxL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41FeBXLJTxL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00NQHZ2RU,B00NQHZ2RU,AECFKA5AJZLS5YALS2WK5UED4XDA,1468532071000,5,True
5.0,Five Stars,"The box contain every things they say,<br />except the key for the sim card slot.",[],B00NQHZ2RU,B00NQHZ2RU,AH6DWTXXDXGKYXDQ2HJS7MWYIHXQ,1471387877000,0,True
5.0,Iphone 6+,It is in good condition and it's worth its cost,[],B00NQHZ2RU,B00NQHZ2RU,AGI677LOY7E4IUGZYA3DSYWCVWGQ,1446311692000,0,True
2.0,mind you the iphone is a extremely good phone needless to say i have an iphone 4 ...,"i am sorry but i think i was dupe by the information posted on this phone. if i had known i would have second thoughrs, mind you the iphone is a extremely good phone needless to say i have an iphone 4 and a 3 and i never had any problems. this phone is constantly freezing, have to shut down and restart, constantly have to do factory restore to little avail.",[],B00NQHZ2RU,B00NQHZ2RU,AGCW6EJEJFWMALHT4NYU53KGGTKQ,1475531609000,2,True
5.0,Perfect. Exactly what I wanted,This phone is exactly what I wanted. Thanks for not screwing me out of my money!!,[],B00NQHZ2RU,B00NQHZ2RU,AHYKHDLYEDJWF7QF5XV4SXMVFHZA,1459742049000,0,True
1.0,Could not activate even though unlocked,"While this product worked well on wifi, it could not stay connected for cell service. If it would not work at all, even though it was unlocked, or it would work for a few hours and then say ""searching"". I tired several carriers and they either could not get it to connect to the tower, or it would only stay connected until it turned off, then would not come back.  Very disappointed with this product.<br />Took it to several repair shops for an estimate and they all said it's a common problem with this phone and not worth the price to fix.",[],B00NQHZ2RU,B00NQHZ2RU,AE4VMD2CUOHSVDK3NCPJNZ4HAFDA,1566929842726,0,True
1.0,Internal screan is messed up!,"Fast shipping, phone felt twice as light as one from att, I don't know if this phone was used or not but the screens is going out so I can only unlock it 1/10 times and can't click on things because screan is glitchy",[],B00NQHZ2RU,B00NQHZ2RU,AEVTXOHHOKIC6Z7SLWE23Q2XUXOA,1509825033443,1,True
1.0,AVOID. AVOID. AVOID.,"I bought this exact model directly from the Apple online Store. Brand new, less than 30 days ago. Got this for a close friend. A major problem is that whenever she calls, no one can hear her. I researched this on the internet, and many have this same problem. We are about to take out the Simm chip from the iPhone 8 plus -- and put it back into an old iPhone 6s Plus.  Imagine how arrogant Apple is. That a customer has to return to a phone THREE YEARS OLD -- to get better service -- than a brand NEW iPhone. What a company Tim Cook runs. Horribly embarrassing to Apple,",[],B075NVNBCW,B075NVNBCW,AEGS7NFWG42R75GUGYC7HMSOU66A,1520085240392,12,False
5.0,Great phone,Would buy again,[],B07759SBP7,B07759SBP7,AFAY66EYY4YO3KOC4PKD5KFC3DIQ,1567833553070,0,True
5.0,iPhone 8plus,I love the way it looks,[],B081MCRQG3,B081MCRQG3,AFHXIKMGQWUFVDWSUHD27ZBNKHHA,1592772171331,0,True
5.0,Great phone! Amazing camera!, ,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61eMegdC8kL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61eMegdC8kL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61eMegdC8kL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/810UIUutjNL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/810UIUutjNL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/810UIUutjNL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09JFC967X,B09JFC967X,AE2FYI43LE4XXL3HIWAGX7OOSP3Q,1672161207225,2,True
4.0,Can’t unlock the phone,"I have had this phone for 2 years now. It works great, sometimes the screen freezes, but it’s probably because I use it too much. When I want to open a few specific apps, the phone immediately logs me out of them and closes the app. May be that the phone is pretty old by the IPhone standards.<br /><br /> The only real issue I have is that it’s not unlocked meaning that every time I go abroad, I can’t use foreign SIM cards. This issue needs to be resolved. I followed all steps to log in to my att, but it says my account doesn’t exist and it’s not an ATT phone. If I decide to move abroad, this phone is going to be useless.",[],B072KFCKYH,B072KFCKYH,AFT3RG65DL4GPSGTV2RVVE7ZMDLQ,1607016347915,0,True
1.0,AMAZON PRIME NO FUNCIONA,"No recibí el producto, Amazon Prime no sirve.",[],B09JF5ZHQS,B09JF5ZHQS,AHW42CL5C6B2ULM62SDQCTCFIMAA,1677508563111,0,True
1.0,No features,"No single features came with the phone and every applications must be paid for before you can download from apple store, including Google Chrome.",[],B078P38R8L,B078P38R8L,AEQLTLJTWDES7AJXWYI6Z76DOBFQ,1652056723581,0,True
1.0,No features,"No single features came with the phone and every applications must be paid for before you can download from apple store, including Google Chrome.",[],B078P38R8L,B078P38R8L,AEQLTLJTWDES7AJXWYI6Z76DOBFQ,1652056723581,0,True
4.0,Where's the battery new?,The battery doesn't last all day I don't believe it was a new battery.,[],B07759SBP7,B07759SBP7,AH7BJTDOCSQXTFUYPMPS6AUZI6KQ,1574904899302,0,True
5.0,Very Good iphone 13 UNLOCKED phone,"No problems with this phone, it's perfect & well worth the money!!",[],B0B5FLX9WS,B0B5FLX9WS,AE37VTK6CXAVRZKJQM3Q4YGT3VYA,1681909055465,0,True
